Date,KOTAKBANK.NS,INFY.NS,WIPRO.NS,TECHM.NS,ONGC.NS,NTPC.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,APOLLOHOSP.NS,BHARTIARTL.NS,TATASTEEL.NS,DLF.NS
2015-04-08,0.9136590437378831,0.46762656530050123,0.5993791496277473,0.6273857579776563,0.36260641306486907,0.7905891524616501,0.6692242643707338,0.4485233011400368,0.40632855382620914,0.7792130265631332,0.7121730392010278,0.7840510069011161,0.4719909325451043,1.239027283803024,1.2765505084084796
2015-04-09,0.8386636537789705,0.48212973186945957,0.6066215936080588,0.5989634941134626,0.32950987916890573,0.7828263800450183,0.6215239255264842,0.4658575253492567,0.4773412836101286,0.7461089567333012,0.7140056414386403,0.755428659237855,0.4069783089682298,1.272247595140435,1.126890333300349
2015-04-10,0.8296655204515228,0.433345197468894,0.5963134659882319,0.5601179556750691,0.30236046265599953,0.8233870731080175,0.6397823214900447,0.4567573287890981,0.4950341301170816,0.7412157317122937,0.6867643917167854,0.7618579456438705,0.42494548512779046,1.2655203589502833,1.1709272285940933
2015-04-13,0.8385859182002955,0.4194974784658009,0.6015711213351834,0.545220301883365,0.31587993835295747,0.8328211113400524,0.6505707921844085,0.44633396514607776,0.5124411718212297,0.76165739858771,0.6735074787792743,0.7656637877913876,0.4712068210439385,1.2757107394891347,1.163926851860172
2015-04-15,0.8533180155814912,0.4124265079961248,0.6187750425675477,0.550582058978013,0.2962623317574956,0.8320805017562316,0.655255692017224,0.47843813091734916,0.5094576918278403,0.764910894997724,0.6801031699581888,0.7898274036852458,0.46988902351684975,1.274853336231437,1.1516581329309763
2015-04-16,0.8694093226297798,0.4353814444232305,0.6043885744687645,0.5498284631390377,0.19183780461578184,0.7612613857509947,0.6441682475742345,0.4840827830109067,0.518809620769591,0.8110948300114061,0.7113589845469098,0.7917410710439343,0.4358054682804123,1.1886078533746205,1.1711510529526796
2015-04-17,0.9879253232394316,0.4908027533616337,0.6717070363742349,0.67962853889944,0.15111264123799856,0.7738895672789111,0.5434572169579671,0.5292954028224125,0.6671174724454526,1.0211358013287914,0.7754972164206324,1.072147221186612,0.5272235325471853,1.1260045679876025,0.7654360474968293
2015-04-20,0.9645953887228411,0.5422805613259238,0.7062499398569649,0.6727758239641416,0.22895482561941208,0.811006295705674,0.6073574273650381,0.508550117393408,0.8409760631181467,0.9345541890722765,0.8059220401394804,1.1020492837998799,0.5452640840211515,1.062116046365643,0.7423980468937134
2015-04-21,0.9801284130703298,0.5369269209515087,0.6462326226715179,0.6548257852800994,0.23068401791052673,0.8309452101302182,0.6034706644489447,0.5072437484145843,0.9218552696566394,1.0607880656029842,0.8386627604106782,1.154820880105756,0.5432254954341774,1.027703778323172,0.8220139379644151
2015-04-22,1.0252324505198978,0.525919611614445,0.5614278993154159,0.6678811876487317,0.17641282372207645,0.8628397858256364,0.5158521657447211,0.530174433290683,0.9494264816925981,1.1058667272571405,0.9486042889111563,1.2314673623264274,0.5354741263507756,0.9288349838160868,0.8365230269668654
2015-04-23,1.0246237900847737,0.511809625144961,0.575928350932076,0.6835039974449494,0.19479570764370271,0.8761859935590824,0.564453951594714,0.5263743281937253,0.9292952902121889,1.1140842584609691,0.9519646848756976,1.2065329587641211,0.5019723363730887,0.9052381862510239,0.8524954143066964
2015-04-24,1.0206573952281017,0.6159947400083469,0.5877722704832976,0.7724342038949533,0.10735396557225808,0.8803405355007473,0.5228904190675149,0.531569518228336,0.9372290068559097,1.0504642687360461,0.9576700545366347,1.1795470673700172,0.4989619092985412,0.8651619316439332,0.8832131944804366
2015-04-27,1.0678088280666171,0.6027165460520482,0.5136536055657435,0.745347555674455,0.17208142474557622,0.8809372813160328,0.5470347448209043,0.48396245309372266,0.9940247507617306,1.0818626297967917,1.0226951499943517,1.2815776521707682,0.4699100752248553,0.8686659764634679,0.8757172427012495
2015-04-28,1.0702496289615175,0.6479608303643871,0.5179869285757656,0.7930107078333755,0.15195588444859637,0.9043156553893686,0.4429506054034052,0.4551924600977111,1.0162868388074178,1.1045975089933429,1.1185330312286301,1.1793044961117534,0.468045721169031,0.903795981726104,0.9278368635273674
2015-04-29,1.0834898148832328,0.6428342965113206,0.493696061479067,0.7688105614057501,0.14918491337891676,0.9018454762566372,0.4626781795280842,0.4890688328573807,0.9916197228299278,1.0885610417520943,1.1210612892320466,1.1562759991747855,0.5144019146058755,0.9090175835808689,0.871263174409877
2015-04-30,1.0974333667690859,0.6500513041681015,0.5047659107105655,0.7422477878961008,0.15961257318643465,0.9226476037144908,0.45411751095186503,0.49817115292142433,0.9750354597993967,1.0795821314685092,1.102530997890162,1.2276996367538766,0.5278980632448192,0.9391239640223684,0.8152743347182249
2015-05-04,1.0574216899293003,0.7344746116590773,0.5374602907501729,0.6393139056143656,0.46911741967300763,0.9745433555077317,0.5329787132432905,0.5827739632815395,0.98390860685886,1.0696945984082662,1.0498306673898001,1.3214625874258408,0.6088821232355526,0.9309164653465622,0.9196454332943347
2015-05-05,1.0595995629758985,0.734338625807455,0.5402467465033851,0.6403291361584234,0.46899876365710436,0.973477768047817,0.5312782616437323,0.5822208952126657,0.9843334531853726,1.0707426485940117,1.0473287897389756,1.3239120888028486,0.6054909005902949,0.9298118982487019,0.9214989164045627
2015-05-06,1.1485058153953365,0.7322735588548296,0.5692899986960127,0.5666236916585413,0.6193885787842773,1.0497248623263484,0.5818306521166764,0.5160088627989977,1.0794957555598383,1.0563905224500687,0.98542805080616,1.2391187699130894,0.5228854166550554,0.9648277066691462,1.0412346000503392
2015-05-07,1.1624541880562114,0.728319797884803,0.5595954462659601,0.5499292569868386,0.644431783893833,1.0563248688186362,0.574196976789043,0.512394934228248,1.0750545616140041,1.0694870552928213,0.9991586833413418,1.2442581164136028,0.5138584119847079,0.9733286740244389,1.0598747498490622
2015-05-08,1.1478257624287407,0.7172524859991044,0.5516588270851934,0.5624428070534448,0.5730706301708872,0.9892930991997191,0.5993466916806501,0.49852891160818014,0.9658900578648424,1.0530352544834576,1.003040041767686,1.2253152260394244,0.5141318008757605,0.9183487369769326,1.1057978359256946
2015-05-11,1.1025602806926293,0.755676399423439,0.5489095772650747,0.5869871497061919,0.5711516736703143,1.0006519056718743,0.5775461379899081,0.4801890922132691,1.0225268969150199,1.049082180927216,0.954966940976251,1.3033513584527912,0.48267928718059744,0.9335843560291506,0.9887014893817322
2015-05-12,1.1030260966897418,0.8172271702118019,0.5843795666386861,0.6087938449916955,0.6784433447170632,1.0142599461963115,0.5377414139047223,0.4934092660674903,0.9984373312563926,1.0889490244253963,0.8392521909895078,1.2197503940993293,0.42888521224522375,0.9784161355147639,0.9777051389426541
2015-05-13,1.0979971527003347,0.8000278251137478,0.6121929785590459,0.6125697330925076,0.6773185274708201,0.9505032068066492,0.5453741312778684,0.48517736084162716,0.957875524055552,1.088545263712573,0.8230137054720945,1.194039946120487,0.36875112855353104,0.9650652159721271,0.9475108662839966
2015-05-14,1.0983160737305837,0.8019198779579975,0.6230685820669879,0.5822468258050868,0.7120308921484714,0.9334351067014472,0.5450391257917945,0.4722440984476174,0.973570410507086,1.0925889856686946,0.8241527005188656,1.14444596832714,0.37327786595568385,0.9485939597649604,0.9438933270482145
2015-05-15,1.1257036038324761,0.8028214149378673,0.6106883039615769,0.5537958710322077,0.7201825574723701,0.9054661375542341,0.557695917575553,0.5121980605586611,0.9586102679569454,1.1120326892604464,0.7404469375260293,1.137236347875964,0.40694588545342325,0.9539703319208324,0.9367842062837614
2015-05-18,1.127851412898911,0.8405434213897629,0.5914499603005866,0.542866907889944,0.7662261555561889,0.8832186359906503,0.5600004206899952,0.46795592736652736,0.9273670637531298,1.092456985621485,0.802088158294662,1.162701798973712,0.4201643321677154,0.9384891739578636,0.9297370071656922
2015-05-19,1.1304683444477581,0.8413307479087181,0.5903752161221286,0.5413768749272195,0.7660959039578613,0.8823259159931045,0.5541392629063148,0.46519031736522987,0.9267140983576458,1.0978838163374538,0.8020838886281527,1.1627358819725029,0.41736843398291923,0.9368256637350609,0.928593859496818
2015-05-20,1.1229883241510252,0.8464703682108079,0.6010547469198111,0.5838261647166938,0.78092771933763,0.8665260377673238,0.5414430591102132,0.4507360171753549,0.9180914820790878,1.1037528442376427,0.7923159996576175,1.1844173044789568,0.4536795126390839,0.9217704483693236,0.9598793814122534
2015-05-21,1.1269176983967963,0.8404662744518713,0.6090982867209146,0.5983378815163523,0.7819036979650027,0.8647708077760099,0.5459000482040874,0.46143915375998124,0.9124677168943884,1.1087417518146625,0.7900309917992208,1.186575159999362,0.4473047718217603,0.9070856217448228,0.9599757087374606
2015-05-22,1.1143918297934707,0.8276846148007888,0.595654558543587,0.6080546414317728,0.7875196100334821,0.8640221192722523,0.5716619805401288,0.4853858226506151,0.9663846118665897,1.1220322227753259,0.7998825500146115,1.2171786658871968,0.4223400193961545,0.907189917613873,0.9672623465663234
2015-05-25,1.1401988709860258,0.8354922412275315,0.5853820112769329,0.6321841101566804,0.7334281312776109,0.8752768697631618,0.6052406612892014,0.4655030292121804,0.8958578951944908,1.113983929730104,0.8145589581264429,1.2672923382565895,0.39555092845747675,0.9187315840425191,0.9462204041366764
2015-05-26,1.1314655356247478,0.8347840643810145,0.5858878149541367,0.6353397257113116,0.7495225622835708,0.8784176137749233,0.6030722993887692,0.4729113307172443,0.8947663856124797,1.1169460493734438,0.8212057599700474,1.2789487040560903,0.39974584970853677,0.9210592644376365,0.9589914747606622
2015-05-27,1.1328554127348833,0.8300375659210965,0.5819128269587888,0.6328079139021894,0.7494526264162624,0.8795914463927729,0.6009381583118178,0.472953105758826,0.8967858686149418,1.1213442978727057,0.8268393723000934,1.2847449024262187,0.39710250496675603,0.9253285734367304,0.9582359440720545
2015-05-28,1.136845209700211,0.8039525173910784,0.5793644073374934,0.6383836236754096,0.7680782299599072,0.9567520097493063,0.5962734229797398,0.47202465856926185,0.8881711785505059,1.098517639394754,0.8263686537116548,1.287529863176902,0.4037303816395346,0.9172269000428442,1.0002349369601578
2015-05-29,1.2061159663134207,0.8195711386468502,0.6364957639839385,0.5952122875884096,0.7507751379756394,0.9118857364501527,0.6622941043483601,0.38642054793886293,0.7787757000127221,1.1081518536661865,0.8287951788102057,1.295602078137819,0.4910466807178047,0.9185242101275976,0.8842963420232854
2015-06-01,1.1342727868907492,0.8167310279614556,0.6169098415229166,0.5853405421856179,0.8023823217814293,0.9213994634392858,0.953812594668168,0.40429537791437786,0.7694807341164804,1.0171710733035209,0.7842611995273585,1.256728212066594,0.5459556897517287,0.9320922859364217,0.9208268767793846
2015-06-02,1.1326316894607158,0.8136640827560432,0.6387411952091058,0.5217280752699535,0.787239421619779,0.8684067820163879,1.0219971581675076,0.2969313661386296,0.7866525771192598,0.9919205487790619,0.7883211799375993,1.178970330269441,0.509924053733442,0.9412491236061897,0.9975621086189373
2015-06-03,1.1369669692843163,0.7843152771860489,0.6204372701803065,0.509756079853578,0.8406195262159295,0.8448395894224199,1.0574942971465722,0.46434150925789636,0.7711103922902586,1.0798562868509756,0.7960101936908252,1.1670514488268264,0.5022729624738611,0.9436465140518123,1.03792861039678
2015-06-04,1.139651064134424,0.7908473456457163,0.6162401075024025,0.5118464960663263,0.8395629552366556,0.8418228264933486,1.054385699834127,0.4602105554961115,0.7642841446233927,1.0635356803479994,0.7898878601827024,1.1711163173392494,0.5070390750969446,0.9473966349817959,1.0382533630052535
2015-06-05,1.105123834455739,0.7645965203620972,0.6240789233264137,0.48374083668565254,0.8483894756776065,0.7739261568963445,1.049460938465653,0.5292266980721752,0.7773513346148739,1.1353659159426175,0.8554852441548968,1.1488296400636948,0.488429980264328,0.9432786042726566,1.053745617208015
2015-06-08,1.0940097620854488,0.7678073916417782,0.6151919041606465,0.490709530544028,0.8467958883358047,0.7743076452950372,1.0423918104061975,0.6087757516533925,0.7904865475392271,1.141996574026764,0.8478374272407052,1.1242786975661747,0.5428713447167053,0.960937188400812,0.9925459080745549
2015-06-09,1.0975020539569902,0.768033279446146,0.6189318543295028,0.49411365986967287,0.8497953467991455,0.773344854645486,1.0444488527828308,0.5921884695897058,0.7947517408614363,1.14571207704682,0.8530830223761259,1.1303864468094937,0.5453150865706999,0.9583300233218408,0.9896342526198898
2015-06-10,1.0941589072044233,0.7692708119963713,0.6848037142311587,0.5845287607078651,0.8516609289207498,0.7200961840132206,0.9962715404113104,0.6093527557951379,0.7520379563155055,1.1243610673118176,0.8847014909391421,1.1572006763077654,0.541661579127644,0.9171820946462415,0.9550762511045775
2015-06-11,1.1357534075238547,0.7905867444825201,0.6990605541463187,0.5356829582883847,0.8809723388376995,0.7651548750949164,0.9670505086931164,0.5388679198184786,0.6959902939257641,1.0609867419055143,0.8750140997262302,1.125686714122757,0.5709960481914775,0.9198695601403335,1.1323155848713098
2015-06-12,1.1447831970005027,0.7857482450678624,0.6918740704172168,0.5314578763739664,0.8781666436111173,0.7635424157897686,0.9664440936656798,0.5327646172722735,0.6931798199129027,1.058379229217737,0.873093794949411,1.109628788386099,0.5729730478526424,0.9169520813533792,1.1349374724199413
2015-06-15,1.118006055870867,0.8312090855329212,0.713437861000196,0.5184414300092554,0.8893715110617489,0.7478565575447992,0.9592998767883458,0.49478530025044243,0.6802310121046332,1.0750486289876617,0.8222368988860955,1.095747722899213,0.5899565420819125,0.8951344771344942,1.1439978393572723
2015-06-16,1.1159022254499913,0.8357191875260231,0.7052561483659018,0.5080711112603848,0.8808008348541082,0.7440448061362361,0.9551870757475731,0.4755978369266267,0.6716820710361172,1.079288821305186,0.8106737822848319,1.0974533643079225,0.5826541166201873,0.8864616162358909,1.1457098530317005
2015-06-17,1.1084535698186293,0.8323431753193786,0.7225827680323295,0.4952263989708569,0.8889993596253769,0.7497647763306236,0.9546525147799274,0.48557985026803097,0.722137496793822,1.0880913010889495,0.826484973527592,1.0983799600309496,0.5963996568563863,0.9321200567400786,1.156941738543849
2015-06-18,1.122531274949487,0.8482165378220304,0.7752028896985181,0.46221190630470527,0.9123932693681205,0.6825905688844993,0.9334009871240138,0.542259475716817,0.6271677134601773,1.086996672078582,0.8323384540207407,1.0727582399464695,0.5959372304823058,0.894503949746498,1.1114395317086179
2015-06-19,1.1305400672656658,0.8356304977328742,0.7800798779879382,0.46083874835997396,0.9282286482413256,0.6835509426958698,0.9386232059359685,0.5697143788916803,0.6221558658833063,1.0711722549575857,0.8316777683979465,1.1114746246573648,0.6089669649675327,0.8962752273889524,1.1077394450877198
2015-06-22,1.1398838562066518,0.8721645357655834,0.7525311537649959,0.48109905175976153,0.8887034009976591,0.6794930098635501,0.9457414352370541,0.5574147097654206,0.6557640383800596,1.069070424870958,0.8306774214484477,1.1544172264148467,0.5352574553357833,0.9072297762942668,1.2529110306223437
2015-06-23,1.1443726121750137,0.8601648909490793,0.7525637060232442,0.4832419966104343,0.8856507434955757,0.6820242895018022,0.9513067428549122,0.5442353691604225,0.6442390559974309,1.0720162267979205,0.8320057137535936,1.152489256176624,0.5408309558553444,0.9080019602314165,1.272373200190011
2015-06-24,1.1703037883718235,0.8188125916432176,0.6618297830908627,0.5049167738008243,0.8618537508734798,0.6646017451617968,0.9771413061393596,0.5038259812461977,0.734834757783854,1.0750984762544311,0.8319075565434946,1.1474628408191807,0.6192216305102924,0.9068579229999824,1.273626618625886
2015-06-25,1.1766372095313224,0.8151505618483231,0.6449228853466293,0.4867747947025969,0.8491538205850828,0.6580712569677444,0.9711740169744739,0.48558830905529915,0.7297888043105075,1.0694359672755547,0.8387060565358112,1.152523727111548,0.6170725491670205,0.9006187919659963,1.293547466288457
2015-06-26,1.2186732527630653,0.8141092562754652,0.6164335465862669,0.5909266225907739,0.7975478269354475,0.6441275733394707,0.934256397505062,0.4428138416806057,0.76338383127223,1.1176220503684502,0.8708244436658578,1.236659027972609,0.5629896334524301,0.8823699012560712,1.2572936705835709
2015-06-29,1.2194708952454993,0.822851437396872,0.621810768058128,0.6656681885525346,0.8066099309481217,0.6299754550764769,0.918726053604908,0.41536732525210396,0.7798764989224691,1.1285206085030302,0.8668412923679988,1.2485110853103603,0.5705655070086996,0.8831455026789561,1.2701782129192964
2015-06-30,1.184122941919429,0.8645936088764605,0.606120003876755,0.651741172603745,0.8200117386763803,0.6199767525302552,0.9117486043614741,0.4733556508555637,0.8020458255146848,1.0700105277609553,0.8672312963695642,1.2642123470450257,0.5528094796566994,0.8838242946529874,1.2673343477190113
2015-07-01,1.1673576876825098,0.8799850871241337,0.6489286520160082,0.6548509988047814,0.7893369696147465,0.5836362886192157,0.8632289932970428,0.37707308425788205,0.7531739226364639,0.9480353856847165,0.8121654274144794,1.2555017288404693,0.5725579028782631,0.9167793395142269,1.2012440506801816
2015-07-02,1.1660553023752038,0.8812296326589611,0.6487462568045611,0.6545095594004721,0.7901282697403204,0.5820237790309741,0.8626905346552495,0.3749108603163464,0.751999235330099,0.9484517605589543,0.8126398412315419,1.2565847117139517,0.5701404526256709,0.9143368334659164,1.2029351710651865
2015-07-03,1.1773894743302808,0.8653494394215423,0.6390008322581561,0.6108482366508206,0.809954659234228,0.5915958318159643,0.8488926332551964,0.38191141702765297,0.7623516905983352,0.9514353357790806,0.8038251975972373,1.2633275710532248,0.5383114718641424,0.8999959118739929,1.2001726943064532
2015-07-06,1.139576132882594,0.8562210804591744,0.640917540332997,0.6038384020839179,0.8236267339878311,0.579582101250449,0.8569796265102246,0.3680725181193474,0.7622295110930375,1.0017818787907569,0.8409079912415668,1.2804282814325074,0.5735917917525185,0.8622726740958968,1.2348917187167636
2015-07-07,1.1419866392033937,0.8552146409089225,0.6394025493307229,0.6020417540046956,0.8252306911816356,0.5837799190738698,0.8573060387056521,0.36837406870586054,0.7630128808230487,0.999178947471547,0.8383055211066234,1.2776687757897802,0.5729507840872914,0.8631260323900817,1.2324062566687888
2015-07-08,1.104691367582955,0.875217522839692,0.6039844164268856,0.5606784176064538,0.8048748344866659,0.5704330966687088,0.8431101836196098,0.3844143236123338,0.72976458416026,0.9607338385822012,0.8213450535167708,1.2051069768817118,0.5291594428705794,0.9447372280203824,1.2405759883335026
2015-07-09,1.1044142087333508,0.8840868422152717,0.6128489733155462,0.5532361254096615,0.8079706064471095,0.5775500550773525,0.8432079729259029,0.3801387619821765,0.7231371740691402,0.9600863553169446,0.8200816718342715,1.2004373612079866,0.5279882244779781,0.9490955588792763,1.2374617497471219
2015-07-10,1.0995400307684546,0.8947987557609822,0.6215318187527139,0.5693941053222887,0.8916824092836182,0.6179337873226327,0.8389292401688612,0.375917633296795,0.7216241004776938,0.9625171992978114,0.806183039771635,1.2191757386859587,0.5304547564676817,0.9831996460461115,1.222430404762346
2015-07-13,1.0693995343888512,0.912404423889487,0.6175689555678155,0.5521657657184459,0.885349239231112,0.695236583953915,0.8788159371069151,0.37383591586468956,0.6867542757621464,0.9163696877438853,0.7887764050959929,1.1527798777472669,0.4962578580442623,1.0570391273809496,1.2101331368935184
2015-07-14,1.0926876681958155,0.8998459541775442,0.5929568759603566,0.5542585988992508,0.8644914305931987,0.6722717172587913,0.846187868157962,0.3804656953904311,0.5432634539720083,0.9894219257411374,0.7628301943791562,1.1247487688819762,0.49417471971733956,1.1118680504587768,1.2701271041790367
2015-07-15,1.0762717499356698,0.9284826087085605,0.6296468338247098,0.5870755335871638,0.8702284245743891,0.6518588324105057,0.8575708272820024,0.3767411014141492,0.4654177866327152,0.8847344853487762,0.7331030187715915,1.0739490491979014,0.4800315631196491,1.134326654297437,1.2364288180594296
2015-07-16,1.1223714694924527,0.9306646858197406,0.6724183406189664,0.6341516949934589,0.889041384604768,0.656670232847173,0.8657422354807955,0.39163786441313103,0.4643364925211697,0.8804826656517607,0.7164571937573745,1.0389661623909103,0.4785281621719887,1.1196128360540312,1.2322676615145338
2015-07-17,1.1327280941946802,0.9282927646531748,0.6611507334540813,0.6215269300087747,0.8824104116900923,0.6451217833728019,0.8655547325315806,0.3972073995781747,0.48998645525303575,0.8645095623352697,0.7093854386712194,1.0601445897195607,0.47980112708752704,1.1600562437064377,1.2349970551553582
2015-07-20,1.1416740347167098,0.832604344366892,0.6303148254179268,0.5526911196288308,0.9610418936241125,0.6659901026769477,0.9209258822585622,0.3926187941050265,0.48093126993973184,0.894645167870064,0.694164672791696,1.080292163892025,0.4831290112165304,1.1993681313610294,1.2040381226147312
2015-07-21,1.1394490763212484,0.6540624267321588,0.6530309925994756,0.5305092374585003,0.9799748466971477,0.652977319503539,0.9463712366011562,0.3968161650409862,0.42344222289572314,1.0951615626231612,0.6740132920915769,0.9151960287664728,0.3883767538644388,1.2518988133399969,1.1385163392599391
2015-07-22,1.1418393687100845,0.6449552027226154,0.6752790714720684,0.4797297245849873,1.0020993064441726,0.6464236943503402,0.9714755084467643,0.37080143173006613,0.3879009775350117,1.1560532756681074,0.6517776959677856,0.946772502103432,0.32394959573573107,1.271775429339812,1.0820051722439623
2015-07-23,1.1442898568493118,0.6500629337717254,0.6869624281408642,0.5026777282739878,1.0022828196789966,0.6435843330881232,0.9412785722912709,0.31814703662283716,0.4186048522826095,1.1817346883294158,0.6264143443453817,0.9362607407511557,0.30332243035841144,1.2785949077121803,1.118745159165881
2015-07-24,1.1360202932991683,0.6500042569453085,0.7331598568970205,0.47850555216273144,0.9950162032095419,0.6342989787280643,0.9184339660726571,0.3250082861379809,0.42341941948875733,1.1634637563562296,0.5990943695906309,0.9039214134796797,0.2784661923198496,1.2670564731510583,1.203844212820353
2015-07-27,1.1653352537923714,0.64423958082737,0.7483920612351868,0.4523998849583671,0.8639399933153656,0.6662011092450265,0.8663575973599392,0.0917315337643112,0.32219655087728766,1.1629628862376624,0.5783033455716106,0.7901163099934864,0.3120099474795344,1.388415128514747,1.1869348383020386
2015-07-28,1.1641617924433998,0.6426820166770923,0.7531437371007487,0.44686252585475505,0.8712746757929775,0.6524058775564621,0.8639023518425311,0.09679588238964548,0.32266314325035544,1.164648320503092,0.5920569741623404,0.7997331716216052,0.3189724816861311,1.3956219811892545,1.2128456846078586
2015-07-29,1.054411350439498,0.6293358393290369,0.7451172597809141,0.516229930985205,0.7972127017917638,0.5378007083239157,0.8431434541084726,0.10926679155003799,0.12012870922140095,1.2343661449791656,0.5812379615170948,0.7801074913092951,0.41479436494210903,1.4624497304011352,1.1769286378150974
2015-07-30,1.0074994451177686,0.6247265406305319,0.7507544778394812,0.5281744498318935,0.7826442020834942,0.527252293784276,0.8950144471767247,0.1328030912800459,0.13517263823281275,1.2117203843542639,0.6048878167604527,0.7788881040188755,0.42088493729874343,1.4660973119318086,1.2383335373160826
2015-07-31,0.9057320458218584,0.6317338225055487,0.7858950456998169,0.5301233156165683,0.8554873454551618,0.533407232200154,0.9366580605200677,0.1317369806000608,0.2558137455608315,1.2166727662025802,0.6554345800275211,0.8080433360162751,0.40666403745946533,1.4829310840349625,1.2834529499869451
2015-08-03,0.9296068912861616,0.6112183643135042,0.823121976875115,0.49703185686929585,0.8560817705800837,0.49098179245577195,1.0023658588058935,0.13070002485186363,0.17060289514717533,1.1909146816222698,0.692533967331905,0.6828877447241825,0.4442257497405708,1.4485424508949645,1.407412339847343
2015-08-04,0.9653511893186709,0.5706618237028502,0.864725155005737,0.40918532345371644,0.8405810560298869,0.4325684305951961,1.100159678913798,0.06388824621112958,0.12901793343649007,1.2754043794072705,0.9485401927753592,0.7198325263901332,0.44448018180261095,1.2901281836891405,1.4013824214679498
2015-08-05,0.947292733312379,0.611394173536723,0.8811249168399512,0.4382385273327332,0.8657370027238069,0.5286136243988111,1.1095889778583874,0.16291636488810485,0.12213210400933641,1.3158414577568398,0.9709509990182421,0.7585329502593701,0.5422494172071727,1.3014136227302155,1.532143612567115
2015-08-06,0.9500176371845458,0.604228753157397,0.8723645756942249,0.42692658414713996,0.8776441685558457,0.5288468773843097,1.0979805390943569,0.1535095507896445,0.10963065625897774,1.3143756730021603,0.9790643953819623,0.7783526372453454,0.543172945113325,1.3137367241150442,1.541710586565334
